ID,Scope,Level 1,Level 2,Level 3,Level 4,emission_source,Column Text,UOM,uom_wd,GHG,GHG_wd,emission_target_formula,GHG/Unit,GHG Conversion Factor 2023,valid_from,valid_to,region,region_wd
21_316_3183_11_3,Scope3,Business travel- air,Flights,"International, to/from non-UK",Premium economy class,Flights_International_to/from_nonUK(Premium_economy_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14689,CH4,kg CO2e of CH4,0.00001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
21_316_3183_11_4,Scope3,Business travel- air,Flights,"International, to/from non-UK",Premium economy class,Flights_International_to/from_nonUK(Premium_economy_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14690,N2O,kg CO2e of N2O,0.00106,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
21_316_3184_11_1,Scope3,Business travel- air,Flights,"International, to/from non-UK",Business class,Flights_International_to/from_nonUK(Business_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14691,CO2e,kg CO2e,0.39044,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
21_316_3184_11_2,Scope3,Business travel- air,Flights,"International, to/from non-UK",Business class,Flights_International_to/from_nonUK(Business_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14692,CO2,kg CO2e of CO2,0.3885,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
21_316_3184_11_3,Scope3,Business travel- air,Flights,"International, to/from non-UK",Business class,Flights_International_to/from_nonUK(Business_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14693,CH4,kg CO2e of CH4,0.00002,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
21_316_3184_11_4,Scope3,Business travel- air,Flights,"International, to/from non-UK",Business class,Flights_International_to/from_nonUK(Business_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14694,N2O,kg CO2e of N2O,0.00192,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
21_316_3185_11_1,Scope3,Business travel- air,Flights,"International, to/from non-UK",Business class,Flights_International_to/from_nonUK(Business_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14695,CO2e,kg CO2e,0.23047,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
21_316_3185_11_2,Scope3,Business travel- air,Flights,"International, to/from non-UK",Business class,Flights_International_to/from_nonUK(Business_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14696,CO2,kg CO2e of CO2,0.22853,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
21_316_3185_11_3,Scope3,Business travel- air,Flights,"International, to/from non-UK",Business class,Flights_International_to/from_nonUK(Business_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14697,CH4,kg CO2e of CH4,0.00002,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
21_316_3185_11_4,Scope3,Business travel- air,Flights,"International, to/from non-UK",Business class,Flights_International_to/from_nonUK(Business_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14698,N2O,kg CO2e of N2O,0.00192,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
21_316_3186_11_1,Scope3,Business travel- air,Flights,"International, to/from non-UK",First class,Flights_International_to/from_nonUK(First_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14699,CO2e,kg CO2e,0.53854,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
21_316_3186_11_2,Scope3,Business travel- air,Flights,"International, to/from non-UK",First class,Flights_International_to/from_nonUK(First_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14700,CO2,kg CO2e of CO2,0.53587,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
21_316_3186_11_3,Scope3,Business travel- air,Flights,"International, to/from non-UK",First class,Flights_International_to/from_nonUK(First_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14701,CH4,kg CO2e of CH4,0.00002,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
21_316_3186_11_4,Scope3,Business travel- air,Flights,"International, to/from non-UK",First class,Flights_International_to/from_nonUK(First_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14702,N2O,kg CO2e of N2O,0.00265,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
21_316_3187_11_1,Scope3,Business travel- air,Flights,"International, to/from non-UK",First class,Flights_International_to/from_nonUK(First_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14703,CO2e,kg CO2e,0.31789,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
21_316_3187_11_2,Scope3,Business travel- air,Flights,"International, to/from non-UK",First class,Flights_International_to/from_nonUK(First_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14704,CO2,kg CO2e of CO2,0.31522,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
21_316_3187_11_3,Scope3,Business travel- air,Flights,"International, to/from non-UK",First class,Flights_International_to/from_nonUK(First_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14705,CH4,kg CO2e of CH4,0.00002,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
21_316_3187_11_4,Scope3,Business travel- air,Flights,"International, to/from non-UK",First class,Flights_International_to/from_nonUK(First_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14706,N2O,kg CO2e of N2O,0.00265,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3160_11_1,Scope3,WTT- business travel- air,WTT- flights,"Domestic, to/from UK",Average passenger,WTT_flights_Domestic_to/from_UK(Average_passenger),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14707,CO2e,kg CO2e,0.0335,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3161_11_1,Scope3,WTT- business travel- air,WTT- flights,"Domestic, to/from UK",Average passenger,WTT_flights_Domestic_to/from_UK(Average_passenger),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14708,CO2e,kg CO2e,0.0335,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3162_11_1,Scope3,WTT- business travel- air,WTT- flights,"Short-haul, to/from UK",Average passenger,WTT_flights_Shorthaul_to/from_UK(Average_passenger),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14709,CO2e,kg CO2e,0.02286,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3163_11_1,Scope3,WTT- business travel- air,WTT- flights,"Short-haul, to/from UK",Average passenger,WTT_flights_Shorthaul_to/from_UK(Average_passenger),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14710,CO2e,kg CO2e,0.02286,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3164_11_1,Scope3,WTT- business travel- air,WTT- flights,"Short-haul, to/from UK",Economy class,WTT_flights_Shorthaul_to/from_UK(Economy_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14711,CO2e,kg CO2e,0.02249,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3165_11_1,Scope3,WTT- business travel- air,WTT- flights,"Short-haul, to/from UK",Economy class,WTT_flights_Shorthaul_to/from_UK(Economy_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14712,CO2e,kg CO2e,0.02249,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3166_11_1,Scope3,WTT- business travel- air,WTT- flights,"Short-haul, to/from UK",Business class,WTT_flights_Shorthaul_to/from_UK(Business_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14713,CO2e,kg CO2e,0.03373,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3167_11_1,Scope3,WTT- business travel- air,WTT- flights,"Short-haul, to/from UK",Business class,WTT_flights_Shorthaul_to/from_UK(Business_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14714,CO2e,kg CO2e,0.03373,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3168_11_1,Scope3,WTT- business travel- air,WTT- flights,"Long-haul, to/from UK",Average passenger,WTT_flights_Longhaul_to/from_UK(Average_passenger),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14715,CO2e,kg CO2e,0.03213,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3169_11_1,Scope3,WTT- business travel- air,WTT- flights,"Long-haul, to/from UK",Average passenger,WTT_flights_Longhaul_to/from_UK(Average_passenger),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14716,CO2e,kg CO2e,0.03213,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3170_11_1,Scope3,WTT- business travel- air,WTT- flights,"Long-haul, to/from UK",Economy class,WTT_flights_Longhaul_to/from_UK(Economy_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14717,CO2e,kg CO2e,0.02461,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3171_11_1,Scope3,WTT- business travel- air,WTT- flights,"Long-haul, to/from UK",Economy class,WTT_flights_Longhaul_to/from_UK(Economy_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14718,CO2e,kg CO2e,0.02461,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3172_11_1,Scope3,WTT- business travel- air,WTT- flights,"Long-haul, to/from UK",Premium economy class,WTT_flights_Longhaul_to/from_UK(Premium_economy_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14719,CO2e,kg CO2e,0.03937,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3173_11_1,Scope3,WTT- business travel- air,WTT- flights,"Long-haul, to/from UK",Premium economy class,WTT_flights_Longhaul_to/from_UK(Premium_economy_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14720,CO2e,kg CO2e,0.03937,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3174_11_1,Scope3,WTT- business travel- air,WTT- flights,"Long-haul, to/from UK",Business class,WTT_flights_Longhaul_to/from_UK(Business_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14721,CO2e,kg CO2e,0.07137,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3175_11_1,Scope3,WTT- business travel- air,WTT- flights,"Long-haul, to/from UK",Business class,WTT_flights_Longhaul_to/from_UK(Business_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14722,CO2e,kg CO2e,0.07137,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3176_11_1,Scope3,WTT- business travel- air,WTT- flights,"Long-haul, to/from UK",First class,WTT_flights_Longhaul_to/from_UK(First_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14723,CO2e,kg CO2e,0.09844,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3177_11_1,Scope3,WTT- business travel- air,WTT- flights,"Long-haul, to/from UK",First class,WTT_flights_Longhaul_to/from_UK(First_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14724,CO2e,kg CO2e,0.09844,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3178_11_1,Scope3,WTT- business travel- air,WTT- flights,"International, to/from non-UK",Average passenger,WTT_flights_International_to/from_nonUK(Average_passenger),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14725,CO2e,kg CO2e,0.02162,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3179_11_1,Scope3,WTT- business travel- air,WTT- flights,"International, to/from non-UK",Average passenger,WTT_flights_International_to/from_nonUK(Average_passenger),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14726,CO2e,kg CO2e,0.02162,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3180_11_1,Scope3,WTT- business travel- air,WTT- flights,"International, to/from non-UK",Economy class,WTT_flights_International_to/from_nonUK(Economy_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14727,CO2e,kg CO2e,0.01656,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3181_11_1,Scope3,WTT- business travel- air,WTT- flights,"International, to/from non-UK",Economy class,WTT_flights_International_to/from_nonUK(Economy_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14728,CO2e,kg CO2e,0.01656,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3182_11_1,Scope3,WTT- business travel- air,WTT- flights,"International, to/from non-UK",Premium economy class,WTT_flights_International_to/from_nonUK(Premium_economy_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14729,CO2e,kg CO2e,0.02649,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3183_11_1,Scope3,WTT- business travel- air,WTT- flights,"International, to/from non-UK",Premium economy class,WTT_flights_International_to/from_nonUK(Premium_economy_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14730,CO2e,kg CO2e,0.02649,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3184_11_1,Scope3,WTT- business travel- air,WTT- flights,"International, to/from non-UK",Business class,WTT_flights_International_to/from_nonUK(Business_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14731,CO2e,kg CO2e,0.04802,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3185_11_1,Scope3,WTT- business travel- air,WTT- flights,"International, to/from non-UK",Business class,WTT_flights_International_to/from_nonUK(Business_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14732,CO2e,kg CO2e,0.04802,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3186_11_1,Scope3,WTT- business travel- air,WTT- flights,"International, to/from non-UK",First class,WTT_flights_International_to/from_nonUK(First_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14733,CO2e,kg CO2e,0.06623,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
22_912_3187_11_1,Scope3,WTT- business travel- air,WTT- flights,"International, to/from non-UK",First class,WTT_flights_International_to/from_nonUK(First_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14734,CO2e,kg CO2e,0.06623,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
23_318_3188_11_1,Scope3,Business travel- sea,Ferry,Foot passenger,,Ferry_Foot_passenger,,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14735,CO2e,kg CO2e,0.01871,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
23_318_3188_11_2,Scope3,Business travel- sea,Ferry,Foot passenger,,Ferry_Foot_passenger,,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14736,CO2,kg CO2e of CO2,0.01848,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
23_318_3188_11_3,Scope3,Business travel- sea,Ferry,Foot passenger,,Ferry_Foot_passenger,,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14737,CH4,kg CO2e of CH4,0.00001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
23_318_3188_11_4,Scope3,Business travel- sea,Ferry,Foot passenger,,Ferry_Foot_passenger,,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14738,N2O,kg CO2e of N2O,0.00022,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
23_318_3189_11_1,Scope3,Business travel- sea,Ferry,Car passenger,,Ferry_Car_passenger,,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,kilogram,http://www.wikidata.org/entity/Q14739,CO2e,kg CO2e,0.12933,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
