id,id_original,Scope,Level 1,Level 2,Level 3,Level 4,emission_source,Column Text,UOM,uom_wd,GHG,GHG_wd,emission_target,emission_target_wd,emission_target_formula,GHG/Unit,GHG Conversion Factor 2023,valid_from,valid_to,region,region_wd
65,1_100_1004_15_1,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,2562.57441,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
66,1_100_1004_15_2,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,2557.53,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
67,1_100_1004_15_3,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,3.8528,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
68,1_100_1004_15_4,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,1.19161,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
69,1_100_1004_1_1,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,,cubic metre,http://www.wikidata.org/entity/Q25517,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,2.03839,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
70,1_100_1004_1_2,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,,cubic metre,http://www.wikidata.org/entity/Q25517,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,2.03437,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
71,1_100_1004_1_3,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,,cubic metre,http://www.wikidata.org/entity/Q25517,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00307,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
72,1_100_1004_1_4,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,,cubic metre,http://www.wikidata.org/entity/Q25517,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00095,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
73,1_100_1004_7_1,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.20267,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
74,1_100_1004_7_2,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.20226,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
75,1_100_1004_7_3,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00031,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
76,1_100_1004_7_4,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.0001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
77,1_100_1004_6_1,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.18293,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
78,1_100_1004_6_2,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.18256,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
79,1_100_1004_6_3,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00028,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
80,1_100_1004_6_4,Scope1,Fuels,Gaseous fuels,Natural gas,,Gaseous_fuels_Natural_gas,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00009,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
81,1_100_1005_15_1,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,2581.98441,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
82,1_100_1005_15_2,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,2576.94,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
83,1_100_1005_15_3,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,3.8528,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
84,1_100_1005_15_4,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,1.19161,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
85,1_100_1005_1_1,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),,cubic metre,http://www.wikidata.org/entity/Q25517,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,2.05383,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
86,1_100_1005_1_2,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),,cubic metre,http://www.wikidata.org/entity/Q25517,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,2.04981,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
87,1_100_1005_1_3,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),,cubic metre,http://www.wikidata.org/entity/Q25517,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00307,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
88,1_100_1005_1_4,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),,cubic metre,http://www.wikidata.org/entity/Q25517,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00095,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
89,1_100_1005_7_1,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.2042,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
90,1_100_1005_7_2,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.20379,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
91,1_100_1005_7_3,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00031,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
92,1_100_1005_7_4,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.0001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
93,1_100_1005_6_1,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.18432,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
94,1_100_1005_6_2,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.18395,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
95,1_100_1005_6_3,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00028,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
96,1_100_1005_6_4,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00009,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
97,1_100_1006_15_1,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,2578.24647,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
98,1_100_1006_15_2,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,2575.7,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
99,1_100_1006_15_3,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,1.3104,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
100,1_100_1006_15_4,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,1.23607,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
101,1_100_1006_8_1,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.94442,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
102,1_100_1006_8_2,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.94348,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
103,1_100_1006_8_3,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00048,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
104,1_100_1006_8_4,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00045,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
105,1_100_1006_7_1,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.19917,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
106,1_100_1006_7_2,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.19897,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
107,1_100_1006_7_3,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.0001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
108,1_100_1006_7_4,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.0001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
109,1_100_1006_6_1,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.18323,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
110,1_100_1006_6_2,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.18305,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
111,1_100_1006_6_3,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00009,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
112,1_100_1006_6_4,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00009,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
113,1_100_1007_15_1,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,2997.63233,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
114,1_100_1007_15_2,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,2993.4,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
115,1_100_1007_15_3,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,2.5872,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
116,1_100_1007_15_4,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,1.64513,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
117,1_100_1007_8_1,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,1.54358,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
118,1_100_1007_8_2,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,1.5414,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
119,1_100_1007_8_3,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00133,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
120,1_100_1007_8_4,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00084,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
121,1_100_1007_7_1,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.23258,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
122,1_100_1007_7_2,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.23225,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
123,1_100_1007_7_3,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.0002,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
124,1_100_1007_7_4,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00012,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
125,1_100_1007_6_1,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.2141,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
126,1_100_1007_6_2,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.21381,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
127,1_100_1007_6_3,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00018,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
