id,Scope,Level 1,Level 2,Level 3,Level 4,emission_source,Column Text,UOM simple,uom_wd,UOM,GHG,GHG_wd,emission_target,emission_target_wd,Lookup,GHG Conversion Factor 2021,valid_from,valid_to,region_wd
5821,Scope3,Freighting goods,Sea tanker,Crude tanker,0–9999 dwt,Sea_tanker_Crude_tanker(0–9999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Sea tanker Crude tanker 0–9999 dwt,0.03376,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5822,Scope3,Freighting goods,Sea tanker,Crude tanker,Average,Sea_tanker_Crude_tanker(Average),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Sea tanker Crude tanker Average,0.00457,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5823,Scope3,Freighting goods,Sea tanker,Crude tanker,"200,000+ dwt",Sea_tanker_Crude_tanker(200000+_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,"Sea tanker Crude tanker 200,000+ dwt",0,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5824,Scope3,Freighting goods,Sea tanker,Crude tanker,"120,000–199,999 dwt",Sea_tanker_Crude_tanker(120000–199999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,"Sea tanker Crude tanker 120,000–199,999 dwt",0,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5825,Scope3,Freighting goods,Sea tanker,Crude tanker,"80,000–119,999 dwt",Sea_tanker_Crude_tanker(80000–119999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,"Sea tanker Crude tanker 80,000–119,999 dwt",0,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5826,Scope3,Freighting goods,Sea tanker,Crude tanker,"60,000–79,999 dwt",Sea_tanker_Crude_tanker(60000–79999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,"Sea tanker Crude tanker 60,000–79,999 dwt",0,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5827,Scope3,Freighting goods,Sea tanker,Crude tanker,"10,000–59,999 dwt",Sea_tanker_Crude_tanker(10000–59999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,"Sea tanker Crude tanker 10,000–59,999 dwt",0,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5828,Scope3,Freighting goods,Sea tanker,Crude tanker,0–9999 dwt,Sea_tanker_Crude_tanker(0–9999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Sea tanker Crude tanker 0–9999 dwt,0.00001,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5829,Scope3,Freighting goods,Sea tanker,Crude tanker,Average,Sea_tanker_Crude_tanker(Average),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Sea tanker Crude tanker Average,0,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5830,Scope3,Freighting goods,Sea tanker,Crude tanker,"200,000+ dwt",Sea_tanker_Crude_tanker(200000+_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,"Sea tanker Crude tanker 200,000+ dwt",0.0029,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5831,Scope3,Freighting goods,Sea tanker,Crude tanker,"120,000–199,999 dwt",Sea_tanker_Crude_tanker(120000–199999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,"Sea tanker Crude tanker 120,000–199,999 dwt",0.0044,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5832,Scope3,Freighting goods,Sea tanker,Crude tanker,"80,000–119,999 dwt",Sea_tanker_Crude_tanker(80000–119999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,"Sea tanker Crude tanker 80,000–119,999 dwt",0.0059,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5833,Scope3,Freighting goods,Sea tanker,Crude tanker,"60,000–79,999 dwt",Sea_tanker_Crude_tanker(60000–79999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,"Sea tanker Crude tanker 60,000–79,999 dwt",0.0075,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5834,Scope3,Freighting goods,Sea tanker,Crude tanker,"10,000–59,999 dwt",Sea_tanker_Crude_tanker(10000–59999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,"Sea tanker Crude tanker 10,000–59,999 dwt",0.0091,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5835,Scope3,Freighting goods,Sea tanker,Crude tanker,0–9999 dwt,Sea_tanker_Crude_tanker(0–9999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Sea tanker Crude tanker 0–9999 dwt,0.0333,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5836,Scope3,Freighting goods,Sea tanker,Crude tanker,Average,Sea_tanker_Crude_tanker(Average),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Sea tanker Crude tanker Average,0.00451,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5837,Scope3,Freighting goods,Sea tanker,Crude tanker,"200,000+ dwt",Sea_tanker_Crude_tanker(200000+_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,"Sea tanker Crude tanker 200,000+ dwt",0.00004,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5838,Scope3,Freighting goods,Sea tanker,Crude tanker,"120,000–199,999 dwt",Sea_tanker_Crude_tanker(120000–199999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,"Sea tanker Crude tanker 120,000–199,999 dwt",0.00006,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5839,Scope3,Freighting goods,Sea tanker,Crude tanker,"80,000–119,999 dwt",Sea_tanker_Crude_tanker(80000–119999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,"Sea tanker Crude tanker 80,000–119,999 dwt",0.00008,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5840,Scope3,Freighting goods,Sea tanker,Crude tanker,"60,000–79,999 dwt",Sea_tanker_Crude_tanker(60000–79999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,"Sea tanker Crude tanker 60,000–79,999 dwt",0.0001,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5841,Scope3,Freighting goods,Sea tanker,Crude tanker,"10,000–59,999 dwt",Sea_tanker_Crude_tanker(10000–59999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,"Sea tanker Crude tanker 10,000–59,999 dwt",0.00012,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5842,Scope3,Freighting goods,Sea tanker,Crude tanker,0–9999 dwt,Sea_tanker_Crude_tanker(0–9999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Sea tanker Crude tanker 0–9999 dwt,0.00045,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5843,Scope3,Freighting goods,Sea tanker,Crude tanker,Average,Sea_tanker_Crude_tanker(Average),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Sea tanker Crude tanker Average,0.00006,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5844,Scope3,Freighting goods,Sea tanker,Products tanker,"60,000+ dwt",Sea_tanker_Products_tanker(60000+_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,"Sea tanker Products tanker  60,000+ dwt",0.00578,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5845,Scope3,Freighting goods,Sea tanker,Products tanker,"20,000–59,999 dwt",Sea_tanker_Products_tanker(20000–59999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,"Sea tanker Products tanker  20,000–59,999 dwt",0.01044,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5846,Scope3,Freighting goods,Sea tanker,Products tanker,"10,000–19,999 dwt",Sea_tanker_Products_tanker(10000–19999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,"Sea tanker Products tanker  10,000–19,999 dwt",0.01896,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5847,Scope3,Freighting goods,Sea tanker,Products tanker,5000–9999 dwt,Sea_tanker_Products_tanker(5000–9999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Sea tanker Products tanker  5000–9999 dwt,0.02961,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5848,Scope3,Freighting goods,Sea tanker,Products tanker,0–4999 dwt,Sea_tanker_Products_tanker(0–4999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Sea tanker Products tanker  0–4999 dwt,0.04563,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5849,Scope3,Freighting goods,Sea tanker,Products tanker,Average,Sea_tanker_Products_tanker(Average),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Sea tanker Products tanker  Average,0.00903,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5850,Scope3,Freighting goods,Sea tanker,Products tanker,"60,000+ dwt",Sea_tanker_Products_tanker(60000+_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,"Sea tanker Products tanker  60,000+ dwt",0,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5851,Scope3,Freighting goods,Sea tanker,Products tanker,"20,000–59,999 dwt",Sea_tanker_Products_tanker(20000–59999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,"Sea tanker Products tanker  20,000–59,999 dwt",0,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5852,Scope3,Freighting goods,Sea tanker,Products tanker,"10,000–19,999 dwt",Sea_tanker_Products_tanker(10000–19999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,"Sea tanker Products tanker  10,000–19,999 dwt",0.00001,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5853,Scope3,Freighting goods,Sea tanker,Products tanker,5000–9999 dwt,Sea_tanker_Products_tanker(5000–9999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Sea tanker Products tanker  5000–9999 dwt,0.00001,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5854,Scope3,Freighting goods,Sea tanker,Products tanker,0–4999 dwt,Sea_tanker_Products_tanker(0–4999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Sea tanker Products tanker  0–4999 dwt,0.00001,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5855,Scope3,Freighting goods,Sea tanker,Products tanker,Average,Sea_tanker_Products_tanker(Average),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Sea tanker Products tanker  Average,0,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5856,Scope3,Freighting goods,Sea tanker,Products tanker,"60,000+ dwt",Sea_tanker_Products_tanker(60000+_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,"Sea tanker Products tanker  60,000+ dwt",0.0057,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5857,Scope3,Freighting goods,Sea tanker,Products tanker,"20,000–59,999 dwt",Sea_tanker_Products_tanker(20000–59999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,"Sea tanker Products tanker  20,000–59,999 dwt",0.0103,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5858,Scope3,Freighting goods,Sea tanker,Products tanker,"10,000–19,999 dwt",Sea_tanker_Products_tanker(10000–19999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,"Sea tanker Products tanker  10,000–19,999 dwt",0.0187,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5859,Scope3,Freighting goods,Sea tanker,Products tanker,5000–9999 dwt,Sea_tanker_Products_tanker(5000–9999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Sea tanker Products tanker  5000–9999 dwt,0.0292,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5860,Scope3,Freighting goods,Sea tanker,Products tanker,0–4999 dwt,Sea_tanker_Products_tanker(0–4999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Sea tanker Products tanker  0–4999 dwt,0.045,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5861,Scope3,Freighting goods,Sea tanker,Products tanker,Average,Sea_tanker_Products_tanker(Average),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Sea tanker Products tanker  Average,0.00891,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5862,Scope3,Freighting goods,Sea tanker,Products tanker,"60,000+ dwt",Sea_tanker_Products_tanker(60000+_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,"Sea tanker Products tanker  60,000+ dwt",0.00008,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5863,Scope3,Freighting goods,Sea tanker,Products tanker,"20,000–59,999 dwt",Sea_tanker_Products_tanker(20000–59999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,"Sea tanker Products tanker  20,000–59,999 dwt",0.00014,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5864,Scope3,Freighting goods,Sea tanker,Products tanker,"10,000–19,999 dwt",Sea_tanker_Products_tanker(10000–19999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,"Sea tanker Products tanker  10,000–19,999 dwt",0.00026,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5865,Scope3,Freighting goods,Sea tanker,Products tanker,5000–9999 dwt,Sea_tanker_Products_tanker(5000–9999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Sea tanker Products tanker  5000–9999 dwt,0.0004,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5866,Scope3,Freighting goods,Sea tanker,Products tanker,0–4999 dwt,Sea_tanker_Products_tanker(0–4999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Sea tanker Products tanker  0–4999 dwt,0.00061,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5867,Scope3,Freighting goods,Sea tanker,Products tanker,Average,Sea_tanker_Products_tanker(Average),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,nitrous oxide,https://www.wikidata.org/wiki/Q905750,Sea tanker Products tanker  Average,0.00012,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5868,Scope3,Freighting goods,Sea tanker,Chemical tanker,"20,000+ dwt",Sea_tanker_Chemical_tanker(20000+_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,"Sea tanker Chemical tanker  20,000+ dwt",0.00852,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5869,Scope3,Freighting goods,Sea tanker,Chemical tanker,"10,000–19,999 dwt",Sea_tanker_Chemical_tanker(10000–19999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,"Sea tanker Chemical tanker  10,000–19,999 dwt",0.01095,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5870,Scope3,Freighting goods,Sea tanker,Chemical tanker,5000–9999 dwt,Sea_tanker_Chemical_tanker(5000–9999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Sea tanker Chemical tanker  5000–9999 dwt,0.01531,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5871,Scope3,Freighting goods,Sea tanker,Chemical tanker,0–4999 dwt,Sea_tanker_Chemical_tanker(0–4999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Sea tanker Chemical tanker  0–4999 dwt,0.02251,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5872,Scope3,Freighting goods,Sea tanker,Chemical tanker,Average,Sea_tanker_Chemical_tanker(Average),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Sea tanker Chemical tanker  Average,0.01032,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5873,Scope3,Freighting goods,Sea tanker,Chemical tanker,"20,000+ dwt",Sea_tanker_Chemical_tanker(20000+_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,"Sea tanker Chemical tanker  20,000+ dwt",0,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5874,Scope3,Freighting goods,Sea tanker,Chemical tanker,"10,000–19,999 dwt",Sea_tanker_Chemical_tanker(10000–19999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,"Sea tanker Chemical tanker  10,000–19,999 dwt",0,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5875,Scope3,Freighting goods,Sea tanker,Chemical tanker,5000–9999 dwt,Sea_tanker_Chemical_tanker(5000–9999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Sea tanker Chemical tanker  5000–9999 dwt,0.00001,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5876,Scope3,Freighting goods,Sea tanker,Chemical tanker,0–4999 dwt,Sea_tanker_Chemical_tanker(0–4999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Sea tanker Chemical tanker  0–4999 dwt,0.00001,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5877,Scope3,Freighting goods,Sea tanker,Chemical tanker,Average,Sea_tanker_Chemical_tanker(Average),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,methane,https://www.wikidata.org/wiki/Q37129,Sea tanker Chemical tanker  Average,0,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5878,Scope3,Freighting goods,Sea tanker,Chemical tanker,"20,000+ dwt",Sea_tanker_Chemical_tanker(20000+_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,"Sea tanker Chemical tanker  20,000+ dwt",0.0084,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5879,Scope3,Freighting goods,Sea tanker,Chemical tanker,"10,000–19,999 dwt",Sea_tanker_Chemical_tanker(10000–19999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,"Sea tanker Chemical tanker  10,000–19,999 dwt",0.0108,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5880,Scope3,Freighting goods,Sea tanker,Chemical tanker,5000–9999 dwt,Sea_tanker_Chemical_tanker(5000–9999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Sea tanker Chemical tanker  5000–9999 dwt,0.0151,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
5881,Scope3,Freighting goods,Sea tanker,Chemical tanker,0–4999 dwt,Sea_tanker_Chemical_tanker(0–4999_dwt),,tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,tonne.km,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide,https://www.wikidata.org/wiki/Q1997,Sea tanker Chemical tanker  0–4999 dwt,0.0222,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q145
